Petroleum Experts,Move v1.1
Vertex Data,Vertex Data,Vertex Data,Orientation Data,Orientation Data,Orientation Data,Container
Real,Real,Real,Real,Real,Real,Text
X(East),Y(North),Z,dip,azimuth,strike,Object Name
#FF0000,#00FF00,#0000FF,#FFFFFF,#FFFFFF,#FFFFFF,#3F3B1F
metre,metre,metre,degree,degree,degree,
xy,xy,elevation,orientation,orientation,orientation,
1603122.378229,5290882.584189,-23579.360913,54.765553,310.694885,220.694885,Leader: South
1603301.611125,5291424.368387,-23891.289546,55.152817,311.101654,221.101654,Leader: South
1602953.879434,5291472.367784,-24313.282715,55.185463,311.076630,221.076630,Leader: South
1602909.328760,5291842.033840,-24710.923731,55.190697,311.081879,221.081879,Leader: South
1602410.155327,5291655.499848,-25081.564131,55.628944,310.732574,220.732574,Leader: South
1602112.262922,5291265.809135,-25041.987570,55.238869,310.215637,220.215637,Leader: South
1602240.233439,5291123.710994,-24768.956228,55.243919,310.218079,220.218079,Leader: South
1602368.135645,5290981.636135,-24495.880184,55.266953,310.211578,220.211578,Leader: South
1602646.599859,5291072.707683,-24274.335584,55.227657,310.250122,220.250122,Leader: South
1602626.663093,5290700.130395,-23949.637832,55.206528,310.239960,220.239960,Leader: South
1602754.709772,5290558.006298,-23676.656330,55.242935,310.229858,220.229858,Leader: South
1602288.630674,5291958.569246,-25499.737138,55.093731,310.572083,220.572083,Leader: South
1602693.134158,5292644.096532,-25703.843313,55.197647,311.134033,221.134033,Leader: South
1602401.093776,5292941.345394,-26302.053836,55.237236,311.132935,221.132935,Leader: South
1601804.388824,5292469.049053,-26507.333896,55.360004,310.649231,220.649231,Leader: South
1601606.348560,5291995.335916,-26278.941700,55.214272,310.522186,220.522186,Leader: South
1601734.351904,5291853.226588,-26005.931840,55.216827,310.522949,220.522949,Leader: South
1601862.548494,5291711.051399,-25733.048438,55.134483,310.542114,220.542114,Leader: South
1601393.807762,5292361.892701,-26856.400772,55.203232,310.694031,220.694031,Leader: South
1601430.767872,5292752.244060,-27179.881715,54.901924,310.650909,220.650909,Leader: South
1601556.515985,5293130.024839,-27395.496756,55.171421,311.243561,221.243561,Leader: South
1601317.376841,5293133.322539,-27657.066478,55.175610,311.240601,221.240601,Leader: South
1601206.745906,5293008.407592,-27660.682713,55.227516,310.362518,220.362518,Leader: South
1601055.828333,5292744.564646,-27580.228102,55.222885,310.360443,220.360443,Leader: South
1601040.711155,5292491.698814,-27360.996825,55.224201,310.360107,220.360107,Leader: South
1600913.290437,5292613.358278,-27614.275474,55.222885,310.360443,220.360443,Leader: South
1600795.575831,5292474.390300,-27613.846365,55.222885,310.360443,220.360443,Leader: South
1601695.948482,5293315.091487,-27420.169140,55.171421,311.243561,221.243561,Leader: South
1601882.541488,5293521.729569,-27413.765756,55.210598,311.041626,221.041626,Leader: South
1602228.144174,5293637.547292,-27148.030158,55.210598,311.041626,221.041626,Leader: South
1602298.124033,5293983.058164,-27398.983197,55.276096,311.165131,221.165131,Leader: South
1602603.218404,5294304.086530,-27372.478778,55.276096,311.165131,221.165131,Leader: South
1602826.422735,5294534.277264,-27348.653285,55.266376,311.179596,221.179596,Leader: South
1603145.157174,5294476.519867,-26947.782887,55.266376,311.179596,221.179596,Leader: South
1603184.451082,5294769.900570,-27183.735369,55.252438,311.129059,221.129059,Leader: South
1603524.738758,5295037.613055,-27068.081143,55.252438,311.129059,221.129059,Leader: South
1603462.033292,5295360.118625,-27441.635595,55.122635,311.075928,221.075928,Leader: South
1603760.715870,5295668.851498,-27409.766602,55.156857,311.150635,221.150635,Leader: South
1604024.345836,5295941.520553,-27381.640854,55.166008,311.058472,221.058472,Leader: South
1604391.955478,5295988.406927,-27027.765164,55.150074,311.062958,221.062958,Leader: South
1604687.485296,5296378.312651,-27075.586281,55.150074,311.062958,221.062958,Leader: South
1605001.050994,5296497.818709,-26849.215407,55.122471,311.128632,221.128632,Leader: South
1605446.450435,5296472.982888,-26343.313264,55.213554,311.085114,221.085114,Leader: South
1605796.410659,5297054.033058,-26513.811523,55.232372,311.140381,221.140381,Leader: South
1605470.477783,5297202.038594,-27006.960764,55.132221,311.168915,221.168915,Leader: South
1605119.697799,5296953.589936,-27151.208988,55.132221,311.168915,221.168915,Leader: South
1605000.231234,5296830.420222,-27163.961889,55.122471,311.128632,221.128632,Leader: South
1605642.177698,5297522.262605,-27124.101402,55.182621,311.202881,221.202881,Leader: South
1605894.778703,5297713.674833,-27032.693270,54.162292,320.048706,230.048706,Leader: South
1605917.238268,5297699.089421,-26997.242843,54.162292,320.048706,230.048706,Leader: South
1605943.013731,5297682.350639,-26956.558566,54.162292,320.048706,230.048706,Leader: South
1605959.176860,5297671.854180,-26927.491229,60.329826,318.374481,228.374481,Leader: South
1606006.733269,5297349.175197,-26566.434397,54.629066,312.826599,222.826599,Leader: South
1606194.169911,5297247.356536,-26275.290175,54.629066,312.826599,222.826599,Leader: South
1606452.764835,5297079.423029,-25840.317260,55.815842,312.338409,222.338409,Leader: South
1606580.425607,5296882.516306,-25506.123840,55.815842,312.338409,222.338409,Leader: South
1606307.880574,5296396.873772,-25336.413416,55.229927,311.049408,221.049408,Leader: South
1606479.341659,5296049.854100,-24823.043204,55.107983,311.046478,221.046478,Leader: South
1606191.053206,5295406.841459,-24527.689129,55.173325,311.222473,221.222473,Leader: South
1606595.924557,5295178.938116,-23873.214161,55.233292,311.209839,221.209839,Leader: South
1607055.650223,5295701.342412,-23869.077118,55.247929,311.017212,221.017212,Leader: South
1606960.391685,5296276.813343,-24516.002171,55.153408,310.995605,220.995605,Leader: South
1607145.944337,5296683.781074,-24721.124826,55.928356,320.036621,230.036621,Leader: South
1607379.794144,5296645.920082,-24456.135622,55.928356,320.036621,230.036621,Leader: South
1607534.362309,5296545.542342,-24202.310945,50.761414,322.800934,232.800934,Leader: South
1607574.282606,5296519.617798,-24147.474329,50.761414,322.800934,232.800934,Leader: South
1607746.449868,5296351.205489,-23770.500114,58.386295,324.819122,234.819122,Leader: South
1608028.130243,5296291.558679,-23427.636073,58.386295,324.819122,234.819122,Leader: South
1608236.220932,5296156.423005,-23060.605925,55.084454,327.996613,237.996613,Leader: South
1608330.949337,5296094.905660,-22917.757672,53.955521,327.541962,237.541962,Leader: South
1608373.315671,5295914.609630,-22677.464621,53.955521,327.541962,237.541962,Leader: South
1607920.728216,5295580.911199,-22815.742982,55.249165,311.078461,221.078461,Leader: South
1607934.960459,5295153.348773,-22395.440757,55.238323,311.067993,221.067993,Leader: South
1608557.760571,5295376.509812,-21966.305090,51.503017,314.851654,224.851654,Leader: South
1608738.149630,5295734.289269,-22162.167409,59.625561,325.609833,235.609833,Leader: South
1608567.936973,5295844.826661,-22453.024714,53.955521,327.541962,237.541962,Leader: South
1608783.777705,5295382.515579,-21770.170345,51.503017,314.851654,224.851654,Leader: South
1608847.180669,5295341.341213,-21664.666555,58.065304,315.603058,225.603058,Leader: South
1608869.089271,5295136.828058,-21405.628801,58.065304,315.603058,225.603058,Leader: South
1608664.440926,5294662.296869,-21142.354585,55.071762,311.104828,221.104828,Leader: South
1609203.329775,5294668.986404,-20589.523584,52.972500,311.682617,221.682617,Leader: South
1609646.303027,5294988.747589,-20481.722630,57.878574,327.823242,237.823242,Leader: South
1609601.667697,5295136.011547,-20718.120556,57.878574,327.823242,237.823242,Leader: South
1609422.184057,5295252.569586,-21002.893820,53.375175,326.885315,236.885315,Leader: South
1609267.603539,5295352.955348,-21229.615544,53.375175,326.885315,236.885315,Leader: South
1609944.501224,5294985.380958,-20234.389097,55.519444,331.683289,241.683289,Leader: South
1610057.474471,5294912.015274,-20060.936280,55.885380,331.608276,241.608276,Leader: South
1610165.796150,5294841.670353,-19893.551526,55.885380,331.608276,241.608276,Leader: South
1610087.545667,5294574.458684,-19636.032624,53.613087,328.487305,238.487305,Leader: South
1610399.708737,5294490.015052,-19316.924883,53.613087,328.487305,238.487305,Leader: South
1610554.584228,5294389.437732,-19090.417015,53.746845,328.473145,238.473145,Leader: South
1610416.737954,5294053.556148,-18798.285740,53.746845,328.473145,238.473145,Leader: South
1610787.445323,5294130.844095,-18605.037160,56.604992,325.376770,235.376770,Leader: South
1610889.993336,5294064.248636,-18433.529112,56.604992,325.376770,235.376770,Leader: South
1610932.450517,5293959.799223,-18266.559553,56.604992,325.376770,235.376770,Leader: South
1610802.565599,5293618.761960,-17950.633071,56.846645,325.466156,235.466156,Leader: South
1610299.081928,5293162.779319,-17952.327730,55.014507,311.098511,221.098511,Leader: South
1610427.545317,5292830.946833,-17500.322537,55.205070,311.222748,221.222748,Leader: South
1611078.051638,5293170.143204,-17245.017245,48.170433,324.230194,234.230194,Leader: South
1611262.267827,5293647.441802,-17609.116078,54.960762,327.172424,237.172424,Leader: South
1611511.738668,5293910.819059,-17741.166755,55.844753,332.057190,242.057190,Leader: South
1611421.603008,5294067.539882,-18007.443522,55.816956,332.040802,242.040802,Leader: South
1611302.017085,5294145.199889,-18191.319326,55.876198,332.024933,242.024933,Leader: South
1611731.308063,5293845.106424,-17503.952975,55.844753,332.057190,242.057190,Leader: South
1611893.299435,5293739.907997,-17255.176177,55.800110,332.069336,242.069336,Leader: South
1612058.752638,5293632.461431,-17001.453006,55.800110,332.069336,242.069336,Leader: South
1612164.100371,5293434.111129,-16670.976547,55.800110,332.069336,242.069336,Leader: South
1612450.687148,5293346.185542,-16359.060728,55.818325,332.027252,242.027252,Leader: South
1612552.414094,5293280.123290,-16202.875190,55.822895,332.024200,242.024200,Leader: South
1612661.261259,5293209.437115,-16036.222689,55.657619,331.966309,241.966309,Leader: South
1612775.466853,5293135.271135,-15861.847554,55.657619,331.966309,241.966309,Leader: South
1612615.882688,5292875.735035,-15633.585816,55.823994,332.214600,242.214600,Leader: South
1612929.506362,5292802.002123,-15322.194524,55.823994,332.214600,242.214600,Leader: South
1613101.410480,5292690.366284,-15058.070683,55.927395,332.199005,242.199005,Leader: South
1613238.545879,5292564.206682,-14798.505953,55.927395,332.199005,242.199005,Leader: South
1613688.982713,5292634.860849,-14580.076270,55.924049,331.940887,241.940887,Leader: South
1613751.036936,5292594.562366,-14484.357760,55.873604,331.955170,241.955170,Leader: South
1613783.068369,5292573.760910,-14435.047170,55.873604,331.955170,241.955170,Leader: South
1613597.066723,5292225.891717,-14111.144342,55.869770,331.950531,241.950531,Leader: South
1613120.713489,5291905.283326,-14045.386741,57.137569,329.988617,239.988617,Leader: South
1612777.261322,5291308.420257,-13593.484262,52.451401,322.997925,232.997925,Leader: South
1613124.219389,5291051.897017,-13002.148148,56.989738,320.114502,230.114502,Leader: South
1613619.738447,5291353.763752,-12966.111430,55.553642,331.903046,241.903046,Leader: South
1613887.628578,5291840.955702,-13410.021089,55.662643,331.996063,241.996063,Leader: South
1613794.795872,5292134.587739,-13855.090590,55.869770,331.950531,241.950531,Leader: South
1614296.844085,5292043.868119,-13391.011693,55.662643,331.996063,241.996063,Leader: South
1614420.378790,5291963.643744,-13202.621196,55.622948,332.047913,242.047913,Leader: South
1614506.215364,5291907.900821,-13071.834836,55.622948,332.047913,242.047913,Leader: South
1614650.559694,5291814.162517,-12850.540069,55.803181,332.025757,242.025757,Leader: South
1614593.546474,5291450.782735,-12417.013973,55.841709,332.060181,242.060181,Leader: South
1614926.170250,5291468.120103,-12209.902730,55.841709,332.060181,242.060181,Leader: South
1615007.881065,5291415.056479,-12084.422982,55.834839,332.067017,242.067017,Leader: South
1615215.640015,5291215.054057,-11680.681542,55.834839,332.067017,242.067017,Leader: South
1615121.866749,5290795.240945,-11199.713284,55.772484,332.021942,242.021942,Leader: South
1615663.072200,5290844.182614,-10890.160465,55.752415,332.037231,242.037231,Leader: South
1615952.031149,5291137.240662,-11071.223421,55.707947,331.966827,241.966827,Leader: South
1615850.416539,5291203.229962,-11226.706362,55.738224,331.961121,241.961121,Leader: South
1615721.632597,5291286.863231,-11424.542532,55.811104,331.866608,241.866608,Leader: South
1615548.516573,5291399.286092,-11690.647036,55.811104,331.866608,241.866608,Leader: South
1615862.404737,5290779.816734,-10669.369022,55.752415,332.037231,242.037231,Leader: South
1615765.009203,5290500.059637,-10371.935434,55.946564,332.065277,242.065277,Leader: South
1615308.719964,5290013.754968,-10052.027328,55.971004,332.103516,242.103516,Leader: South
1615549.057219,5289673.850913,-9444.645745,55.628201,332.277039,242.277039,Leader: South
1616097.048471,5289889.019422,-9346.970770,55.761456,331.848907,241.848907,Leader: South
1616361.503035,5290381.818020,-9804.420095,55.915752,332.090973,242.090973,Leader: South
1616292.867909,5290637.974369,-10186.433376,55.915752,332.090973,242.090973,Leader: South
1616240.707983,5290671.847420,-10266.771096,55.946564,332.065277,242.065277,Leader: South
1616217.641097,5290686.827231,-10302.340896,55.946564,332.065277,242.065277,Leader: South
1616756.645356,5290468.216093,-9643.887205,55.917072,332.083832,242.083832,Leader: South
1616970.602976,5290329.270390,-9314.856312,55.780243,332.158325,242.158325,Leader: South
1617049.441068,5290278.072334,-9194.131124,55.794624,332.159729,242.159729,Leader: South
1617181.918454,5290192.040514,-8991.196723,55.794624,332.159729,242.159729,Leader: South
1617033.493455,5289934.125742,-8759.676995,55.619793,331.964935,241.964935,Leader: South
1617407.175642,5289903.037868,-8462.873425,55.619793,331.964935,241.964935,Leader: South
1617537.029421,5289818.709839,-8263.998032,55.821484,331.974335,241.974335,Leader: South
1617633.582350,5289560.666117,-7861.742917,55.821484,331.974335,241.974335,Leader: South
1618074.464235,5289628.657166,-7645.041074,55.824238,331.960236,241.960236,Leader: South
1618204.219293,5289544.393246,-7445.670333,55.824238,331.960236,241.960236,Leader: South
1618346.316715,5289452.114101,-7227.371732,55.816616,331.966248,241.966248,Leader: South
1618565.483607,5289309.785457,-6890.388398,55.858185,331.973022,241.973022,Leader: South
1618732.782388,5289147.748238,-6563.532539,55.858185,331.973022,241.973022,Leader: South
1619092.007328,5289109.806350,-6265.224206,55.858185,331.973022,241.973022,Leader: South
1619137.671876,5289080.151446,-6183.946553,62.657417,319.017517,229.017517,Leader: South
1619184.615765,5289049.665728,-6112.093693,46.929657,326.817017,236.817017,Leader: South
1619402.835849,5288907.951949,-5789.817773,55.712223,332.131348,242.131348,Leader: South
1619404.148434,5288561.976228,-5340.353153,55.712223,332.131348,242.131348,Leader: South
1619679.666003,5288436.445147,-4986.459545,56.804710,331.178741,241.178741,Leader: South
1619782.988261,5288369.346888,-4820.477493,56.804710,331.178741,241.178741,Leader: South
1619897.131108,5288189.403219,-4507.592014,55.179688,331.157227,241.157227,Leader: South
1619504.567937,5287800.048226,-4277.213517,56.097912,332.032166,242.032166,Leader: South
1618596.619245,5287523.161085,-4544.239529,56.009533,332.182251,242.182251,Leader: South
1618207.861552,5287056.380582,-4204.424533,55.761681,331.925720,241.925720,Leader: South
1618662.458484,5286791.902439,-3548.333757,55.662361,331.968445,241.968445,Leader: South
1619215.529019,5287013.543902,-3454.667829,55.646648,332.021759,242.021759,Leader: South
1619668.880779,5287554.909186,-3843.732593,55.689724,332.076691,242.076691,Leader: South
1620279.150833,5287802.883676,-3747.229922,55.569630,332.230682,242.230682,Leader: South
1620590.011635,5288084.564662,-3899.537728,55.569630,332.230682,242.230682,Leader: South
1620468.883366,5288163.226280,-4080.448722,54.784721,331.488983,241.488983,Leader: South
1620283.264203,5288283.768774,-4358.623077,55.179688,331.157227,241.157227,Leader: South
1620506.633710,5287760.973006,-3538.517383,55.569630,332.230682,242.230682,Leader: South
1620586.642136,5287573.020493,-3237.323807,56.075119,332.183533,242.183533,Leader: South
1620359.550176,5287179.670581,-2880.616086,55.807400,331.994568,241.994568,Leader: South
1620963.577661,5287164.940810,-2444.764778,55.737392,332.033875,242.033875,Leader: South
1621433.957671,5287400.297616,-2405.640091,53.413101,324.273132,234.273132,Leader: South
1621359.505650,5287554.673410,-2633.035337,53.413101,324.273132,234.273132,Leader: South
1621188.379314,5287665.804152,-2917.180872,60.157871,325.108887,235.108887,Leader: South
1621050.921209,5287755.070489,-3154.603228,56.075119,332.183533,242.183533,Leader: South
1621654.894987,5287392.813679,-2223.660139,53.413101,324.273132,234.273132,Leader: South
1621763.678314,5287322.168960,-2061.663734,53.286381,324.413177,234.413177,Leader: South
1621544.665321,5286871.653025,-1647.561114,57.671581,329.207428,239.207428,Leader: South
1621773.756118,5286828.905809,-1404.224922,57.671581,329.207428,239.207428,Leader: South
1621836.938654,5286564.444634,-1031.944607,52.907959,330.769592,240.769592,Leader: South
1622294.630371,5286859.960793,-1077.422599,52.907959,330.769592,240.769592,Leader: South
1622389.374384,5286798.433312,-870.361562,68.846992,311.440735,221.440735,Leader: South
1622455.044976,5286755.786331,-670.183729,68.846992,311.440735,221.440735,Leader: South
1622579.017343,5286675.277734,-439.525139,53.814911,306.562347,216.562347,Leader: South
1622570.627815,5286434.409490,-252.583438,53.814911,306.562347,216.562347,Leader: South
1622826.406956,5286491.734530,-18.409573,53.814911,306.562347,216.562347,Leader: South
1621435.133245,5286016.542620,-627.736142,55.731480,331.938507,241.938507,Leader: South
1620613.430939,5285474.461437,-491.570665,55.706188,332.048309,242.048309,Leader: South
1620247.102339,5285625.421146,-940.761935,55.871677,331.947632,241.947632,Leader: South
1619457.021538,5285201.929563,-947.137788,56.202072,331.132080,241.132080,Leader: South
1618908.449558,5284449.844234,-532.831225,48.451744,320.460968,230.460968,Leader: South
1618162.534045,5284220.888876,-983.703229,55.312172,312.385681,222.385681,Leader: South
1617727.676667,5283684.197371,-935.260496,55.197079,310.980682,220.980682,Leader: South
1616998.987458,5283504.739905,-1556.065844,55.147053,311.051849,221.051849,Leader: South
1616631.110464,5282969.860233,-1449.423439,55.188740,311.135559,221.135559,Leader: South
1616066.880331,5282667.716257,-1773.976694,55.165298,311.246582,221.246582,Leader: South
1615573.399692,5282627.560093,-2269.580948,55.202057,311.231262,221.231262,Leader: South
1615201.604187,5282140.315341,-2210.824487,55.162006,311.099396,221.099396,Leader: South
1615518.962786,5281890.236560,-1632.122341,55.054184,311.086823,221.086823,Leader: South
1615974.911668,5282193.340548,-1425.506001,55.049942,311.100647,221.100647,Leader: South
1616359.174008,5282151.277904,-970.079184,55.202259,311.044434,221.044434,Leader: South
1616863.362680,5282666.323205,-910.513751,55.204067,311.143982,221.143982,Leader: South
1616303.324943,5281715.319585,-617.068759,55.361401,311.175629,221.175629,Leader: South
1615834.836433,5281198.361515,-635.861147,55.370628,311.055786,221.055786,Leader: South
1614677.410675,5281706.386650,-2369.022066,55.180035,311.054871,221.054871,Leader: South
1614321.444008,5281784.639996,-2829.385655,55.233150,311.031769,221.031769,Leader: South
1613755.301508,5281198.400595,-2889.175824,55.195263,311.132660,221.132660,Leader: South
1613542.016687,5280568.594560,-2524.208871,55.201340,311.139496,221.139496,Leader: South
1613838.009497,5280406.262604,-2050.203382,55.155270,311.145508,221.145508,Leader: South
1613421.447839,5281314.841114,-3361.176408,55.205254,311.129120,221.129120,Leader: South
1613523.708548,5281825.850124,-3734.122952,55.214245,311.135284,221.135284,Leader: South
1613924.010681,5282278.330111,-3728.182874,55.212318,311.078583,221.078583,Leader: South
1614387.892473,5282353.560501,-3295.446161,55.255405,311.048004,221.048004,Leader: South
1614759.393351,5282851.696114,-3363.625931,55.263142,311.109375,221.109375,Leader: South
1614656.304523,5283260.783599,-3862.871731,55.190178,311.086029,221.086029,Leader: South
1615197.609801,5283961.228192,-3938.827840,55.193989,311.133972,221.133972,Leader: South
1615219.371859,5284409.812959,-4340.064412,55.235420,311.145813,221.145813,Leader: South
1614643.253641,5284144.378454,-4713.533116,55.240887,311.142822,221.142822,Leader: South
1614214.598431,5283583.912883,-4648.058673,55.242371,311.052948,221.052948,Leader: South
1614249.411371,5283148.902796,-4198.633860,55.230103,311.048615,221.048615,Leader: South
1613888.618407,5282664.584920,-4132.124772,55.232521,311.090637,221.090637,Leader: South
1613392.602882,5282601.803278,-4609.746496,55.132233,311.166168,221.166168,Leader: South
1613178.049022,5282944.514903,-5165.290255,55.130154,311.164307,221.164307,Leader: South
1612589.572515,5282658.085106,-5531.498119,55.193806,311.063171,221.063171,Leader: South
1612536.848989,5282184.969665,-5141.798345,55.178871,311.049683,221.049683,Leader: South
1613015.270887,5282194.608742,-4633.009620,55.126381,311.122040,221.122040,Leader: South
1613110.984279,5281804.910397,-4161.327975,55.169624,311.160889,221.160889,Leader: South
1612710.690602,5281394.820210,-4206.282867,55.167419,311.195984,221.195984,Leader: South
1612428.442557,5282955.566793,-5987.818274,55.240932,311.055725,221.055725,Leader: South
1612601.757433,5283644.984665,-6452.169219,55.245251,311.079590,221.079590,Leader: South
1612234.452976,5283810.098892,-7007.066171,55.203213,311.117798,221.117798,Leader: South
1611906.188958,5283306.106115,-6886.095485,55.202007,311.106750,221.106750,Leader: South
1612009.625378,5282788.641185,-6284.443498,55.199268,311.106262,221.106262,Leader: South
1611445.809849,5283202.371765,-7287.676898,55.239967,311.055603,221.055603,Leader: South
1611408.176604,5283718.193794,-7816.200838,55.190411,311.032867,221.032867,Leader: South
1610956.254563,5283719.740635,-8307.804746,55.178051,311.040314,221.040314,Leader: South
1611089.406569,5284389.259170,-8796.038684,55.217831,311.075073,221.075073,Leader: South
1611756.601707,5284794.804422,-8456.966548,55.168209,311.206665,221.206665,Leader: South
1611895.662092,5284329.101294,-7865.842981,55.156883,311.201294,221.201294,Leader: South
1612261.559356,5284317.272044,-7458.289727,55.255135,311.151703,221.151703,Leader: South
1612842.083307,5284957.160529,-7435.188234,55.254684,311.153107,221.153107,Leader: South
1612775.875699,5285466.815395,-7989.219104,55.148380,311.086487,221.086487,Leader: South
1612056.291362,5285292.630037,-8603.444164,55.138721,311.105072,221.105072,Leader: South
1612027.156262,5285844.912376,-9156.510367,55.161568,311.120148,221.120148,Leader: South
1612700.090364,5286281.021894,-8840.466772,55.152344,311.140625,221.140625,Leader: South
1612999.754344,5286778.861815,-8986.867629,55.156239,311.154053,221.154053,Leader: South
1612795.300369,5287092.011617,-9503.718217,55.113449,311.130157,221.130157,Leader: South
1613108.438487,5287597.856881,-9644.295727,55.169083,311.334625,221.334625,Leader: South
1612771.725870,5287704.895474,-10110.622540,55.319584,311.294342,221.294342,Leader: South
1612302.289579,5287270.443959,-10207.013405,55.301231,311.162689,221.162689,Leader: South
1612314.932525,5286943.332068,-9883.153881,55.196465,311.093048,221.093048,Leader: South
1611846.309827,5286508.301787,-9979.816262,55.197617,311.101318,221.101318,Leader: South
1611677.409616,5285943.236735,-9628.373479,55.205471,311.107422,221.107422,Leader: South
1611177.274115,5285511.021927,-9761.311346,55.171200,311.171356,221.171356,Leader: South
1610850.177298,5285652.814245,-10249.784330,55.217678,311.160065,221.160065,Leader: South
1610474.906422,5285160.902181,-10191.239496,55.206268,311.056854,221.056854,Leader: South
1610802.003239,5285019.109864,-9702.766512,55.150192,311.059113,221.059113,Leader: South
1610664.078702,5284493.497081,-9355.834579,55.178532,311.085510,221.085510,Leader: South
1610009.857180,5284809.530772,-10363.550083,55.191467,311.076935,221.076935,Leader: South
1609731.091758,5284930.280504,-10780.224373,55.228569,311.069824,221.069824,Leader: South
1609929.568263,5285576.363474,-11175.921507,55.217510,311.062286,221.062286,Leader: South
1609421.058059,5285601.905921,-11751.774275,55.195210,311.074005,221.074005,Leader: South
1608933.737587,5285175.590149,-11876.602731,55.184917,311.199951,221.199951,Leader: South
1610529.728666,5286241.688582,-11154.778929,55.201046,311.154816,221.154816,Leader: South
1610483.161294,5286783.792543,-11718.295159,55.181496,311.143005,221.143005,Leader: South
1610870.009088,5287365.151317,-11849.093345,55.173409,311.110321,221.110321,Leader: South
1610554.553565,5287737.529854,-12543.045266,55.203922,311.122284,221.122284,Leader: South
1609876.927384,5287409.411474,-12966.741470,55.190491,311.146606,221.146606,Leader: South
1609498.203122,5287637.915422,-13593.948003,55.253395,311.154083,221.154083,Leader: South
1609854.325107,5288368.307378,-13899.152893,55.204960,311.071045,221.071045,Leader: South
1609443.553324,5288598.713116,-14561.984213,55.148361,311.070435,221.070435,Leader: South
1608723.251511,5288035.157678,-14809.541395,55.127434,311.117340,221.117340,Leader: South
1608396.982078,5287255.197514,-14425.886154,55.147316,311.139191,221.139191,Leader: South
1608761.161905,5287088.360996,-13873.124083,55.270702,311.117188,221.117188,Leader: South
1608411.112276,5288168.415197,-15272.992389,55.166344,311.109924,221.109924,Leader: South
1608718.607987,5288874.511549,-15607.812026,55.210793,311.141968,221.141968,Leader: South
1608403.664852,5288941.518119,-16013.095587,55.264275,311.124146,221.124146,Leader: South
1607847.727594,5288341.257188,-16048.000358,55.276627,311.094177,221.094177,Leader: South
1607846.448436,5287839.319496,-15574.153761,55.210114,311.046204,221.046204,Leader: South
1607530.447405,5287355.255277,-15459.311199,55.216560,311.088593,221.088593,Leader: South
1607371.653426,5288350.121003,-16572.548586,55.165272,311.131348,221.131348,Leader: South
1606861.007394,5287855.157996,-16657.402631,55.165276,311.128723,221.128723,Leader: South
1607587.968290,5288965.241931,-16919.837529,55.164669,311.130798,221.130798,Leader: South
1608339.597785,5289393.061690,-16510.138654,55.185448,311.078400,221.078400,Leader: South
1608541.010146,5289864.254328,-16737.693247,55.214237,311.155304,221.155304,Leader: South
1608163.585499,5290176.852180,-17442.681629,55.193836,311.153931,221.153931,Leader: South
1608277.574922,5290740.673410,-17852.566560,55.180531,311.107880,221.107880,Leader: South
1607822.002662,5290831.669190,-18431.687458,55.137268,311.126495,221.126495,Leader: South
1607320.207639,5290347.458581,-18517.449145,55.127312,311.085114,221.085114,Leader: South
1607335.751971,5290038.588839,-18208.640039,55.224236,311.148132,221.148132,Leader: South
1607723.557571,5289958.978218,-17712.993421,55.191845,311.158722,221.158722,Leader: South
1607349.352723,5289218.560607,-17417.703913,55.184155,311.132111,221.132111,Leader: South
1606713.864492,5288955.478819,-17857.638408,55.216625,311.110046,221.110046,Leader: South
1606738.065993,5289477.769196,-18325.779864,55.214828,311.109070,221.109070,Leader: South
1606386.820035,5289589.532347,-18811.982653,55.153835,311.121033,221.121033,Leader: South
1605906.650093,5289213.990254,-18977.237380,55.185822,311.081390,221.081390,Leader: South
1605637.456918,5289390.288849,-19435.951284,55.224846,311.072784,221.072784,Leader: South
1605758.968950,5289859.321690,-19747.582228,55.190674,311.053009,221.053009,Leader: South
1606092.713141,5290385.040059,-19882.369544,55.196777,311.073090,221.073090,Leader: South
1605720.727867,5290452.467476,-20349.364099,55.178131,311.078430,221.078430,Leader: South
1605386.983676,5289926.749108,-20214.576783,55.173267,311.059357,221.059357,Leader: South
1605545.920116,5290794.678668,-20862.566817,55.212860,311.100616,221.100616,Leader: South
1605883.840815,5291309.292601,-20983.699456,55.235771,311.189392,221.189392,Leader: South
1605647.532391,5291645.472552,-21558.285753,55.168865,311.148254,221.148254,Leader: South
1605929.749752,5292161.589064,-21740.578238,55.157349,311.103760,221.103760,Leader: South
1605710.370911,5292522.180002,-22319.439178,55.247330,311.077393,221.077393,Leader: South
1605857.125345,5293097.357040,-22704.214583,55.235004,311.013885,221.013885,Leader: South
1605463.170109,5293115.082336,-23148.237621,55.130547,311.058441,221.058441,Leader: South
1605117.051345,5292549.172918,-22987.994215,55.204784,311.185852,221.185852,Leader: South
1605342.814841,5292275.133677,-22483.965698,55.187237,311.191345,221.191345,Leader: South
1605231.442679,5291701.750778,-22061.810148,55.170712,311.147034,221.147034,Leader: South
1604789.934962,5291294.967752,-22155.558370,55.187241,311.089020,221.089020,Leader: South
1604586.574685,5290642.360660,-21758.819412,55.211330,311.112671,221.112671,Leader: South
1604906.887084,5290487.519147,-21264.946156,55.205563,311.113556,221.113556,Leader: South
1604501.658388,5291571.163518,-22729.020822,55.181473,311.091370,221.091370,Leader: South
1604717.402610,5292251.985784,-23139.301118,55.211586,311.170380,221.170380,Leader: South
